# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database may not 
# have received Director's approval.  Any such data values are qualified as provisional and 
# are subject to revision.  Provisional data are released on the condition that neither the 
# USGS nor the United States Government may be held liable for any damages resulting from its use.
#  Go to http://help.waterdata.usgs.gov/policies/provisional-data-statement for more information.
#
# File-format description:  http://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: http://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-04-22 02:39:55 -04:00	(natwebcaas01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 08110000 Yegua Ck nr Somerville, TX
# -----------------------------------------------------------------------------------
#
# TS_ID - An internal number representing a time series.
# IV_TS_ID - An internal number representing the Instantaneous Value time series from which the daily statistic is calculated.
#
# Data provided for site 08110000
#    TS_ID       Parameter    Statistic  IV_TS_ID       Description
#    135366      00060        00001      140934         Discharge, cubic feet per second (Maximum)
#    135367      00060        00002      140934         Discharge, cubic feet per second (Minimum)
#    135368      00060        00003      140934         Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output:
#     A  Approved for publication -- Processing and review completed.
#     e  Value has been estimated.
#     P  Provisional data subject to revision.
#
agency_cd	site_no	datetime	135366_00060_00001	135366_00060_00001_cd	135367_00060_00002	135367_00060_00002_cd	135368_00060_00003	135368_00060_00003_cd
USGS	08110000	2011-04-04	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-04-05	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-04-06	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-04-07	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-04-08	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-04-09	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-04-10	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-04-11	178	A	0.00	A	29.0	A
USGS	08110000	2011-04-12	201	A	178	A	196	A
USGS	08110000	2011-04-13	200	A	194	A	199	A
USGS	08110000	2011-04-14	203	A	192	A	199	A
USGS	08110000	2011-04-15	417	A	189	A	271	A
USGS	08110000	2011-04-16	433	A	410	A	425	A
USGS	08110000	2011-04-17	426	A	242	A	329	A
USGS	08110000	2011-04-18	250	A	240	A	247	A
USGS	08110000	2011-04-19	250	A	239	A	247	A
USGS	08110000	2011-04-20	252	A	142	A	192	A
USGS	08110000	2011-04-21	143	A	113	A	132	A
USGS	08110000	2011-04-22	122	A	53.7	A	97.8	A
USGS	08110000	2011-04-23	53.7	A	24.8	A	35.7	A
USGS	08110000	2011-04-24	24.8	A	12.0	A	17.7	A
USGS	08110000	2011-04-25	12.0	A	6.37	A	8.81	A
USGS	08110000	2011-04-26	6.64	A	4.00	A	5.41	A
USGS	08110000	2011-04-27	4.88	A	2.82	A	3.77	A
USGS	08110000	2011-04-28	2.91	A	1.28	A	2.03	A
USGS	08110000	2011-04-29	1.54	A	0.96	A	1.25	A
USGS	08110000	2011-04-30	1.54	A	1.13	A	1.33	A
USGS	08110000	2011-05-01	1.72	A	1.00	A	1.56	A
USGS	08110000	2011-05-02	1.78	A	1.00	A	1.56	A
USGS	08110000	2011-05-03	1.66	A	0.96	A	1.52	A
USGS	08110000	2011-05-04	1.54	A	1.09	A	1.36	A
USGS	08110000	2011-05-05	1.72	A	1.28	A	1.50	A
USGS	08110000	2011-05-06	1.98	A	1.49	A	1.68	A
USGS	08110000	2011-05-07	2.74	A	1.78	A	2.26	A
USGS	08110000	2011-05-08	3.58	A	2.19	A	3.04	A
USGS	08110000	2011-05-09	4.22	A	2.74	A	3.65	A
USGS	08110000	2011-05-10	4.45	A	3.28	A	4.15	A
USGS	08110000	2011-05-11	4.55	A	3.47	A	4.36	A
USGS	08110000	2011-05-12	7.66	A	3.28	A	5.55	A
USGS	08110000	2011-05-13	6.50	A	4.88	A	5.53	A
USGS	08110000	2011-05-14	4.88	A	3.47	A	4.33	A
USGS	08110000	2011-05-15	3.68	A	2.41	A	3.30	A
USGS	08110000	2011-05-16	3.09	A	2.19	A	2.65	A
USGS	08110000	2011-05-17	2.74	A	1.78	A	2.31	A
USGS	08110000	2011-05-18	2.82	A	1.72	A	2.40	A
USGS	08110000	2011-05-19	3.58	A	2.57	A	2.99	A
USGS	08110000	2011-05-20	3.78	A	2.34	A	3.33	A
USGS	08110000	2011-05-21	4.34	A	2.34	A	3.72	A
USGS	08110000	2011-05-22	4.11	A	2.34	A	3.52	A
USGS	08110000	2011-05-23	4.00	A	2.34	A	3.23	A
USGS	08110000	2011-05-24	3.58	A	2.19	A	3.04	A
USGS	08110000	2011-05-25	3.68	A	2.05	A	3.09	A
USGS	08110000	2011-05-26	4.11	A	2.57	A	3.46	A
USGS	08110000	2011-05-27	4.11	A	2.74	A	3.46	A
USGS	08110000	2011-05-28	4.00	A	2.41	A	3.49	A
USGS	08110000	2011-05-29	4.11	A	2.65	A	3.50	A
USGS	08110000	2011-05-30	4.22	A	2.65	A	3.71	A
USGS	08110000	2011-05-31	4.45	A	3.28	A	4.12	A
USGS	08110000	2011-06-01	4.34	A	3.00	A	3.76	A
USGS	08110000	2011-06-02	3.58	A	2.74	A	3.34	A
USGS	08110000	2011-06-03	3.28	A	2.57	A	2.94	A
USGS	08110000	2011-06-04	2.82	A	2.05	A	2.53	A
USGS	08110000	2011-06-05	2.65	A	1.54	A	2.33	A
USGS	08110000	2011-06-06	2.91	A	1.72	A	2.46	A
USGS	08110000	2011-06-07	2.82	A	1.98	A	2.46	A
USGS	08110000	2011-06-08	2.91	A	1.98	A	2.50	A
USGS	08110000	2011-06-09	3.28	A	2.19	A	2.77	A
USGS	08110000	2011-06-10	3.58	A	2.74	A	3.13	A
USGS	08110000	2011-06-11	4.00	A	2.65	A	3.50	A
USGS	08110000	2011-06-12	4.45	A	3.58	A	3.90	A
USGS	08110000	2011-06-13	4.55	A	3.68	A	4.12	A
USGS	08110000	2011-06-14	4.22	A	3.28	A	3.94	A
USGS	08110000	2011-06-15	111	A	3.78	A	45.0	A
USGS	08110000	2011-06-16	110	A	89.4	A	101	A
USGS	08110000	2011-06-17	92.6	A	73.8	A	82.3	A
USGS	08110000	2011-06-18	74.5	A	54.4	A	65.0	A
USGS	08110000	2011-06-19	57.0	A	41.1	A	49.3	A
USGS	08110000	2011-06-20	43.2	A	11.2	A	26.3	A
USGS	08110000	2011-06-21	11.4	A	4.45	A	7.33	A
USGS	08110000	2011-06-22	4.66	A	3.09	A	3.90	A
USGS	08110000	2011-06-23	3.09	A	1.72	A	2.30	A
USGS	08110000	2011-06-24	1.72	A	1.09	A	1.37	A
USGS	08110000	2011-06-25	1.09	A	0.75	A	0.90	A
USGS	08110000	2011-06-26	0.75	A	0.48	A	0.66	A
USGS	08110000	2011-06-27	0.60	A	0.36	A	0.53	A
USGS	08110000	2011-06-28	221	A	0.43	A	86.0	A
USGS	08110000	2011-06-29	292	A	221	A	269	A
USGS	08110000	2011-06-30	292	A	277	A	286	A
USGS	08110000	2011-07-01	283	A	51.8	A	213	A
USGS	08110000	2011-07-02	51.8	A	21.1	A	32.5	A
USGS	08110000	2011-07-03	21.1	A	9.81	A	14.9	A
USGS	08110000	2011-07-04	9.99	A	5.72	A	7.51	A
USGS	08110000	2011-07-05	5.84	A	4.77	A	5.19	A
USGS	08110000	2011-07-06	4.88	A	4.34	A	4.67	A
USGS	08110000	2011-07-07	4.55	A	3.89	A	4.36	A
USGS	08110000	2011-07-08	298	A	3.89	A	138	A
USGS	08110000	2011-07-09	302	A	296	A	300	A
USGS	08110000	2011-07-10	304	A	290	A	300	A
USGS	08110000	2011-07-11	300	A	290	A	297	A
USGS	08110000	2011-07-12	304	A	296	A	300	A
USGS	08110000	2011-07-13	306	A	290	A	301	A
USGS	08110000	2011-07-14	296	A	286	A	292	A
USGS	08110000	2011-07-15	292	A	281	A	292	A
USGS	08110000	2011-07-16	296	A	290	A	293	A
USGS	08110000	2011-07-17	292	A	288	A	290	A
USGS	08110000	2011-07-18	290	A	281	A	289	A
USGS	08110000	2011-07-19	298	A	288	A	292	A
USGS	08110000	2011-07-20	292	A	288	A	290	A
USGS	08110000	2011-07-21	290	A	283	A	289	A
USGS	08110000	2011-07-22	292	A	277	A	291	A
USGS	08110000	2011-07-23	290	A	273	A	289	A
USGS	08110000	2011-07-24	292	A	281	A	288	A
USGS	08110000	2011-07-25	290	A	286	A	288	A
USGS	08110000	2011-07-26	288	A	281	A	284	A
USGS	08110000	2011-07-27	283	A	271	A	281	A
USGS	08110000	2011-07-28	281	A	279	A	279	A
USGS	08110000	2011-07-29	281	A	277	A	280	A
USGS	08110000	2011-07-30	281	A	271	A	278	A
USGS	08110000	2011-07-31	277	A	270	A	274	A
USGS	08110000	2011-08-01	277	A	271	A	275	A
USGS	08110000	2011-08-02	273	A	266	A	271	A
USGS	08110000	2011-08-03	271	A	270	A	271	A
USGS	08110000	2011-08-04	271	A	266	A	270	A
USGS	08110000	2011-08-05	271	A	266	A	270	A
USGS	08110000	2011-08-06	271	A	266	A	269	A
USGS	08110000	2011-08-07	271	A	266	A	270	A
USGS	08110000	2011-08-08	271	A	171	A	235	A
USGS	08110000	2011-08-09	178	A	170	A	176	A
USGS	08110000	2011-08-10	178	A	169	A	175	A
USGS	08110000	2011-08-11	175	A	170	A	174	A
USGS	08110000	2011-08-12	174	A	171	A	173	A
USGS	08110000	2011-08-13	177	A	168	A	174	A
USGS	08110000	2011-08-14	177	A	169	A	175	A
USGS	08110000	2011-08-15	175	A	171	A	174	A
USGS	08110000	2011-08-16	175	A	173	A	174	A
USGS	08110000	2011-08-17	174	A	170	A	173	A
USGS	08110000	2011-08-18	174	A	168	A	173	A
USGS	08110000	2011-08-19	174	A	170	A	172	A
USGS	08110000	2011-08-20	174	A	169	A	172	A
USGS	08110000	2011-08-21	173	A	166	A	171	A
USGS	08110000	2011-08-22	173	A	170	A	171	A
USGS	08110000	2011-08-23	173	A	169	A	171	A
USGS	08110000	2011-08-24	175	A	75.2	A	154	A
USGS	08110000	2011-08-25	178	A	170	A	177	A
USGS	08110000	2011-08-26	178	A	102	A	145	A
USGS	08110000	2011-08-27	103	A	101	A	102	A
USGS	08110000	2011-08-28	105	A	97.5	A	102	A
USGS	08110000	2011-08-29	103	A	102	A	102	A
USGS	08110000	2011-08-30	103	A	98.3	A	102	A
USGS	08110000	2011-08-31	106	A	98.3	A	101	A
USGS	08110000	2011-09-01	101	A	96.7	A	100	A
USGS	08110000	2011-09-02	101	A	95.0	A	99.9	A
USGS	08110000	2011-09-03	101	A	31.0	A	66.7	A
USGS	08110000	2011-09-04	31.0	A	12.0	A	20.6	A
USGS	08110000	2011-09-05	12.9	A	5.47	A	8.31	A
USGS	08110000	2011-09-06	5.47	A	2.49	A	3.76	A
USGS	08110000	2011-09-07	2.49	A	1.23	A	1.74	A
USGS	08110000	2011-09-08	1.23	A	0.82	A	0.98	A
USGS	08110000	2011-09-09	0.82	A	0.72	A	0.77	A
USGS	08110000	2011-09-10	0.78	A	0.63	A	0.74	A
USGS	08110000	2011-09-11	0.89	A	0.78	A	0.84	A
USGS	08110000	2011-09-12	1.04	A	0.82	A	0.94	A
USGS	08110000	2011-09-13	1.28	A	1.00	A	1.12	A
USGS	08110000	2011-09-14	1.09	A	0.92	A	1.04	A
USGS	08110000	2011-09-15	1.09	A	0.85	A	1.00	A
USGS	08110000	2011-09-16	1.04	A	0.82	A	0.99	A
USGS	08110000	2011-09-17	0.96	A	0.72	A	0.83	A
USGS	08110000	2011-09-18	0.75	A	0.51	A	0.64	A
USGS	08110000	2011-09-19	1.04	A	0.34	A	0.88	A
USGS	08110000	2011-09-20	0.89	A	0.66	A	0.78	A
USGS	08110000	2011-09-21	0.66	A	0.51	A	0.60	A
USGS	08110000	2011-09-22	0.51	A	0.34	A	0.45	A
USGS	08110000	2011-09-23	0.34	A	0.19	A	0.27	A
USGS	08110000	2011-09-24	0.21	A	0.11	A	0.15	A
USGS	08110000	2011-09-25	0.11	A	0.06	A	0.09	A
USGS	08110000	2011-09-26	0.06	A	0.03	A	0.05	A
USGS	08110000	2011-09-27	0.04	A	0.02	A	0.03	A
USGS	08110000	2011-09-28	0.02	A	0.01	A	0.02	A
USGS	08110000	2011-09-29	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-09-30	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-10-01	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-10-02	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-10-03	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-10-04	0.01	A	0.00	A	0.01	A
USGS	08110000	2011-10-05	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-10-06	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-10-07	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-10-08	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-10-09	0.03	A	0.01	A	0.01	A
USGS	08110000	2011-10-10	0.04	A	0.03	A	0.04	A
USGS	08110000	2011-10-11	0.04	A	0.04	A	0.04	A
USGS	08110000	2011-10-12	0.04	A	0.03	A	0.04	A
USGS	08110000	2011-10-13	0.04	A	0.02	A	0.03	A
USGS	08110000	2011-10-14	0.03	A	0.02	A	0.03	A
USGS	08110000	2011-10-15	0.03	A	0.02	A	0.03	A
USGS	08110000	2011-10-16	0.03	A	0.02	A	0.03	A
USGS	08110000	2011-10-17	0.04	A	0.03	A	0.03	A
USGS	08110000	2011-10-18	0.04	A	0.02	A	0.03	A
USGS	08110000	2011-10-19	0.03	A	0.01	A	0.02	A
USGS	08110000	2011-10-20	0.02	A	0.01	A	0.02	A
USGS	08110000	2011-10-21	0.02	A	0.01	A	0.01	A
USGS	08110000	2011-10-22	0.02	A	0.01	A	0.01	A
USGS	08110000	2011-10-23	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-10-24	0.02	A	0.01	A	0.01	A
USGS	08110000	2011-10-25	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-10-26	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-10-27	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-10-28	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-10-29	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-10-30	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-10-31	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-11-01	0.01	A	0.01	A	0.01	A
USGS	08110000	2011-11-02	0.01	A	0.00	A	0.01	A
USGS	08110000	2011-11-03	0.01	A	0.00	A	0.00	A
USGS	08110000	2011-11-04	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-11-05	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-11-06	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-11-07	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-11-08	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-11-09	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-11-10	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-11-11	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-11-12	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-11-13	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-11-14	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-11-15	0.00	A	0.00	A	0.00	A
USGS	08110000	2011-11-16	0.01	A	0.00	A	0.01	A
USGS	08110000	2011-11-17	0.01	A	0.00	A	0.01	A
USGS	08110000	2011-11-18	0.01	A	0.00	A	0.01	A
USGS	08110000	2011-11-19	0.01	A	0.00	A	0.01	A
USGS	08110000	2011-11-20	0.01	A	0.00	A	0.01	A
USGS	08110000	2011-11-21	0.01	A	0.00	A	0.01	A
USGS	08110000	2011-11-22	0.03	A	0.01	A	0.01	A
USGS	08110000	2011-11-23	0.04	A	0.02	A	0.03	A
USGS	08110000	2011-11-24	0.04	A	0.02	A	0.03	A
USGS	08110000	2011-11-25	0.04	A	0.03	A	0.03	A
USGS	08110000	2011-11-26	0.23	A	0.01	A	0.11	A
USGS	08110000	2011-11-27	0.30	A	0.17	A	0.26	A
USGS	08110000	2011-11-28	0.32	A	0.28	A	0.29	A
USGS	08110000	2011-11-29	0.30	A	0.24	A	0.28	A
USGS	08110000	2011-11-30	0.26	A	0.24	A	0.26	A
USGS	08110000	2011-12-01	0.24	A	0.21	A	0.23	A
USGS	08110000	2011-12-02	0.23	A	0.15	A	0.20	A
USGS	08110000	2011-12-03	0.19	A	0.14	A	0.17	A
USGS	08110000	2011-12-04	0.15	A	0.11	A	0.14	A
USGS	08110000	2011-12-05	0.14	A	0.06	A	0.12	A
USGS	08110000	2011-12-06	0.12	A	0.09	A	0.11	A
USGS	08110000	2011-12-07	0.10	A	0.08	A	0.09	A
USGS	08110000	2011-12-08	0.08	A	0.05	A	0.08	A
USGS	08110000	2011-12-09	0.07	A	0.05	A	0.07	A
USGS	08110000	2011-12-10	0.06	A	0.03	A	0.05	A
USGS	08110000	2011-12-11	0.06	A	0.03	A	0.05	A
USGS	08110000	2011-12-12	0.05	A	0.03	A	0.04	A
USGS	08110000	2011-12-13	0.05	A	0.02	A	0.04	A
USGS	08110000	2011-12-14	0.05	A	0.03	A	0.04	A
USGS	08110000	2011-12-15	0.05	A	0.03	A	0.04	A
USGS	08110000	2011-12-16	0.05	A	0.03	A	0.04	A
USGS	08110000	2011-12-17	0.05	A	0.04	A	0.04	A
USGS	08110000	2011-12-18	0.04	A	0.02	A	0.03	A
USGS	08110000	2011-12-19	0.06	A	0.01	A	0.04	A
USGS	08110000	2011-12-20	0.07	A	0.04	A	0.07	A
USGS	08110000	2011-12-21	0.07	A	0.05	A	0.07	A
USGS	08110000	2011-12-22	0.69	A	0.04	A	0.44	A
USGS	08110000	2011-12-23	0.75	A	0.69	A	0.72	A
USGS	08110000	2011-12-24	0.96	A	0.54	A	0.72	A
USGS	08110000	2011-12-25	1.04	A	0.89	A	0.96	A
USGS	08110000	2011-12-26	0.92	A	0.72	A	0.80	A
USGS	08110000	2011-12-27	0.75	A	0.66	A	0.71	A
USGS	08110000	2011-12-28	0.69	A	0.63	A	0.65	A
USGS	08110000	2011-12-29	0.63	A	0.51	A	0.60	A
USGS	08110000	2011-12-30	0.57	A	0.48	A	0.53	A
USGS	08110000	2011-12-31	0.48	A	0.41	A	0.47	A
USGS	08110000	2012-01-01	0.46	A	0.28	A	0.41	A
USGS	08110000	2012-01-02	0.38	A	0.28	A	0.35	A
USGS	08110000	2012-01-03	0.34	A	0.26	A	0.30	A
USGS	08110000	2012-01-04	0.26	A	0.23	A	0.25	A
USGS	08110000	2012-01-05	0.24	A	0.19	A	0.22	A
USGS	08110000	2012-01-06	0.19	A	0.17	A	0.18	A
USGS	08110000	2012-01-07	0.18	A	0.12	A	0.15	A
USGS	08110000	2012-01-08	0.13	A	0.08	A	0.12	A
USGS	08110000	2012-01-09	0.14	A	0.06	A	0.11	A
USGS	08110000	2012-01-10	0.14	A	0.08	A	0.12	A
USGS	08110000	2012-01-11	0.12	A	0.05	A	0.11	A
USGS	08110000	2012-01-12	0.12	A	0.06	A	0.10	A
USGS	08110000	2012-01-13	0.09	A	0.07	A	0.08	A
USGS	08110000	2012-01-14	0.07	A	0.04	A	0.07	A
USGS	08110000	2012-01-15	0.07	A	0.05	A	0.06	A
USGS	08110000	2012-01-16	0.06	A	0.04	A	0.05	A
USGS	08110000	2012-01-17	0.05	A	0.04	A	0.05	A
USGS	08110000	2012-01-18	0.04	A	0.02	A	0.04	A
USGS	08110000	2012-01-19	0.04	A	0.01	A	0.03	A
USGS	08110000	2012-01-20	0.04	A	0.01	A	0.03	A
USGS	08110000	2012-01-21	0.03	A	0.02	A	0.02	A
USGS	08110000	2012-01-22	0.02	A	0.01	A	0.02	A
USGS	08110000	2012-01-23	0.02	A	0.01	A	0.02	A
USGS	08110000	2012-01-24	0.05	A	0.01	A	0.02	A
USGS	08110000	2012-01-25	0.96	A	0.01	A	0.39	A
USGS	08110000	2012-01-26	1.54	A	0.96	A	1.34	A
USGS	08110000	2012-01-27	1.49	A	1.28	A	1.43	A
USGS	08110000	2012-01-28	1.43	A	1.18	A	1.36	A
USGS	08110000	2012-01-29	1.33	A	1.18	A	1.26	A
USGS	08110000	2012-01-30	1.18	A	0.96	A	1.15	A
USGS	08110000	2012-01-31	1.13	A	0.85	A	1.09	A
USGS	08110000	2012-02-01	1.09	A	0.96	A	1.04	A
USGS	08110000	2012-02-02	1.00	A	0.89	A	0.96	A
USGS	08110000	2012-02-03	0.92	A	0.75	A	0.89	A
USGS	08110000	2012-02-04	22.0	A	0.60	A	13.2	A
USGS	08110000	2012-02-05	16.1	A	4.45	A	8.89	A
USGS	08110000	2012-02-06	4.45	A	1.18	A	2.46	A
USGS	08110000	2012-02-07	1.18	A	0.48	A	0.75	A
USGS	08110000	2012-02-08	0.48	A	0.28	A	0.37	A
USGS	08110000	2012-02-09	0.28	A	0.17	A	0.22	A
USGS	08110000	2012-02-10	0.17	A	0.12	A	0.15	A
USGS	08110000	2012-02-11	0.14	A	0.09	A	0.11	A
USGS	08110000	2012-02-12	0.10	A	0.05	A	0.07	A
USGS	08110000	2012-02-13	0.26	A	0.02	A	0.13	A
USGS	08110000	2012-02-14	0.72	A	0.26	A	0.52	A
USGS	08110000	2012-02-15	48.2	A	0.51	A	14.9	A
USGS	08110000	2012-02-16	48.2	A	19.2	A	33.5	A
USGS	08110000	2012-02-17	19.2	A	7.06	A	11.6	A
USGS	08110000	2012-02-18	181	A	7.06	A	98.8	A
USGS	08110000	2012-02-19	73.1	A	29.7	A	47.8	A
USGS	08110000	2012-02-20	29.7	A	11.4	A	19.1	A
USGS	08110000	2012-02-21	11.4	A	5.47	A	7.96	A
USGS	08110000	2012-02-22	5.47	A	3.68	A	4.37	A
USGS	08110000	2012-02-23	3.68	A	2.57	A	3.06	A
USGS	08110000	2012-02-24	2.65	A	1.91	A	2.26	A
USGS	08110000	2012-02-25	2.12	A	1.72	A	1.95	A
USGS	08110000	2012-02-26	1.78	A	1.38	A	1.69	A
USGS	08110000	2012-02-27	1.60	A	1.23	A	1.48	A
USGS	08110000	2012-02-28	1.49	A	1.13	A	1.38	A
USGS	08110000	2012-02-29	1.33	A	1.18	A	1.27	A
USGS	08110000	2012-03-01	1.18	A	1.04	A	1.14	A
USGS	08110000	2012-03-02	1.13	A	0.96	A	1.04	A
USGS	08110000	2012-03-03	0.96	A	0.75	A	0.85	A
USGS	08110000	2012-03-04	0.75	A	0.60	A	0.70	A
USGS	08110000	2012-03-05	0.63	A	0.51	A	0.57	A
USGS	08110000	2012-03-06	0.51	A	0.30	A	0.47	A
USGS	08110000	2012-03-07	0.43	A	0.34	A	0.40	A
USGS	08110000	2012-03-08	0.46	A	0.24	A	0.37	A
USGS	08110000	2012-03-09	2.05	A	0.41	A	0.80	A
USGS	08110000	2012-03-10	5.23	A	2.05	A	3.09	A
USGS	08110000	2012-03-11	141	A	4.88	A	61.4	A
USGS	08110000	2012-03-12	102	A	42.6	A	65.0	A
USGS	08110000	2012-03-13	42.6	A	19.5	A	29.9	A
USGS	08110000	2012-03-14	19.5	A	9.63	A	14.0	A
USGS	08110000	2012-03-15	9.63	A	5.59	A	7.29	A
USGS	08110000	2012-03-16	193	A	3.47	A	75.3	A
USGS	08110000	2012-03-17	196	A	192	A	195	A
USGS	08110000	2012-03-18	196	A	191	A	195	A
USGS	08110000	2012-03-19	195	A	185	A	193	A
USGS	08110000	2012-03-20	322	A	92.6	A	188	A
USGS	08110000	2012-03-21	92.6	A	55.0	A	67.0	A
USGS	08110000	2012-03-22	56.4	A	28.9	A	43.5	A
USGS	08110000	2012-03-23	28.9	A	14.6	A	20.8	A
USGS	08110000	2012-03-24	320	A	12.0	A	160	A
USGS	08110000	2012-03-25	328	A	320	A	323	A
USGS	08110000	2012-03-26	805	A	320	A	440	A
USGS	08110000	2012-03-27	947	A	805	A	905	A
USGS	08110000	2012-03-28	984	A	943	A	954	A
USGS	08110000	2012-03-29	980	A	98.3	A	651	A
USGS	08110000	2012-03-30	98.3	A	39.1	A	58.8	A
USGS	08110000	2012-03-31	51.2	A	39.6	A	45.6	A
USGS	08110000	2012-04-01	876	A	29.3	A	413	A
USGS	08110000	2012-04-02	980	A	876	A	942	A
USGS	08110000	2012-04-03	984	A	952	A	968	A
USGS	08110000	2012-04-04	980	A	975	A	978	A
USGS	08110000	2012-04-05	989	A	846	A	946	A
USGS	08110000	2012-04-06	920	A	765	A	845	A
USGS	08110000	2012-04-07	970	A	920	A	951	A
USGS	08110000	2012-04-08	994	A	943	A	964	A
USGS	08110000	2012-04-09	1010	A	947	A	977	A
USGS	08110000	2012-04-10	1180	A	975	A	1060	A
USGS	08110000	2012-04-11	1380	A	1150	A	1270	A
USGS	08110000	2012-04-12	1430	A	1370	A	1400	A
USGS	08110000	2012-04-13	1400	A	1350	A	1380	A
USGS	08110000	2012-04-14	1390	A	1330	A	1360	A
USGS	08110000	2012-04-15	1380	A	1310	A	1350	A
USGS	08110000	2012-04-16	1360	A	1300	A	1330	A
USGS	08110000	2012-04-17	1350	A	1290	A	1310	A
USGS	08110000	2012-04-18	1330	A	1270	A	1300	A
USGS	08110000	2012-04-19	1310	A	1260	A	1290	A
USGS	08110000	2012-04-20	1290	A	1250	A	1270	A
USGS	08110000	2012-04-21	1280	A	1210	A	1260	A
USGS	08110000	2012-04-22	1290	A	1230	A	1260	A
USGS	08110000	2012-04-23	1270	A	520	A	1080	A
USGS	08110000	2012-04-24	520	A	24.4	A	198	A
USGS	08110000	2012-04-25	322	A	7.51	A	143	A
USGS	08110000	2012-04-26	619	A	316	A	478	A
USGS	08110000	2012-04-27	885	A	615	A	747	A
USGS	08110000	2012-04-28	925	A	876	A	897	A
USGS	08110000	2012-04-29	925	A	876	A	903	A
USGS	08110000	2012-04-30	938	A	880	A	902	A
USGS	08110000	2012-05-01	920	A	393	A	676	A
USGS	08110000	2012-05-02	398	A	184	A	275	A
USGS	08110000	2012-05-03	187	A	174	A	182	A
USGS	08110000	2012-05-04	185	A	125	A	150	A
USGS	08110000	2012-05-05	130	A	123	A	126	A
USGS	08110000	2012-05-06	130	A	123	A	126	A
USGS	08110000	2012-05-07	128	A	24.1	A	78.6	A
USGS	08110000	2012-05-08	25.1	A	6.78	A	12.7	A
USGS	08110000	2012-05-09	6.92	A	3.00	A	4.26	A
USGS	08110000	2012-05-10	3.00	A	1.78	A	2.45	A
USGS	08110000	2012-05-11	3.18	A	2.49	A	2.91	A
USGS	08110000	2012-05-12	2.82	A	2.12	A	2.50	A
USGS	08110000	2012-05-13	2.49	A	2.05	A	2.27	A
USGS	08110000	2012-05-14	2.57	A	1.85	A	2.24	A
USGS	08110000	2012-05-15	3.68	A	2.41	A	3.16	A
USGS	08110000	2012-05-16	3.78	A	3.38	A	3.61	A
USGS	08110000	2012-05-17	4.11	A	3.38	A	3.62	A
USGS	08110000	2012-05-18	3.68	A	3.09	A	3.51	A
USGS	08110000	2012-05-19	3.78	A	3.38	A	3.59	A
USGS	08110000	2012-05-20	3.47	A	3.18	A	3.30	A
USGS	08110000	2012-05-21	3.58	A	3.18	A	3.39	A
USGS	08110000	2012-05-22	3.68	A	3.28	A	3.46	A
USGS	08110000	2012-05-23	3.68	A	3.00	A	3.37	A
USGS	08110000	2012-05-24	3.78	A	3.18	A	3.57	A
USGS	08110000	2012-05-25	4.11	A	3.09	A	3.80	A
USGS	08110000	2012-05-26	4.45	A	3.89	A	4.16	A
USGS	08110000	2012-05-27	4.34	A	3.89	A	4.12	A
USGS	08110000	2012-05-28	4.11	A	3.68	A	3.86	A
